trade_id,candidate_id,family,asset,symbol,strategy_version,status,opened_at,open_close_time,entry_price,stop_loss,target,target_mode,quantity,notional,risk_dollars,entry_fee,entry_slippage_bps,planned_reward_r,entry_rsi,entry_ma20,entry_bb_lower,entry_ma200,entry_atr,event,timestamp,closed_at,exit_reason,exit_price,gross_pnl,exit_fee,fees,slippage_bps,net_pnl,r_multiple,equity_after,holding_hours,side
SLAB-MR_DEEP_VALUE_V1-EURUSD-1784210400000,MR_DEEP_VALUE_V1,Mean Reversion,EURUSD,EURUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-16T14:00:00+00:00,1784210400000,1.1449175439834594,1.1435374324934822,1.1466776728630066,FROZEN_MA20,8734.253442573216,10000.0,12.054243532468096,10.0,2.0,1.2753526742802024,28.308345313890598,1.1466776728630066,1.1452071843106975,1.142922403216362,0.0009200743266514369,ENTRY,2026-07-19T10:11:40.040311+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-EURUSD-1784210400000,MR_DEEP_VALUE_V1,Mean Reversion,EURUSD,EURUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-16T14:00:00+00:00,1784210400000,1.1449175439834594,1.1435374324934822,1.1466776728630066,FROZEN_MA20,8734.253442573216,10000.0,12.054243532468096,10.0,2.0,1.2753526742802024,28.308345313890598,1.1466776728630066,1.1452071843106975,1.142922403216362,0.0009200743266514369,EXIT,2026-07-19T10:11:40.040311+00:00,2026-07-16T17:00:00+00:00,SL,1.1433087250069836,-14.051832683760882,9.985948167316238,19.985948167316238,2.0,-34.037780851077116,-2.823717702350743,9965.962219148923,3.0,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784196000000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-16T10:00:00+00:00,1784196000000,1.350672554898262,1.3491719739062447,1.3529505014419556,FROZEN_MA20,7403.718957444307,10000.0,11.109879937780118,10.0,2.0,1.5180430485334526,27.77454100001495,1.3529505014419556,1.350405155966608,1.3400069713592528,0.001000387328011649,ENTRY,2026-07-19T10:11:40.040311+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784196000000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-16T10:00:00+00:00,1784196000000,1.350672554898262,1.3491719739062447,1.3529505014419556,FROZEN_MA20,7403.718957444307,10000.0,11.109879937780118,10.0,2.0,1.5180430485334526,27.77454100001495,1.3529505014419556,1.350405155966608,1.3400069713592528,0.001000387328011649,EXIT,2026-07-19T10:11:40.040311+00:00,2026-07-16T14:00:00+00:00,SL,1.3489021395114635,-13.107657961791615,9.986892342038209,19.98689234203821,2.0,-33.09455030382983,-2.9788395994531784,9966.90544969617,4.0,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784210400000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-16T14:00:00+00:00,1784210400000,1.3491966871976853,1.3473757738147463,1.3524158120155334,FROZEN_MA20,7387.288706139413,9966.90544969617,13.451612868643338,9.96690544969617,2.0,1.7678626825469335,28.66269454701977,1.3524158120155334,1.349374582820929,1.3403238356113434,0.00121394225529262,ENTRY,2026-07-19T10:11:40.040311+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784210400000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-16T14:00:00+00:00,1784210400000,1.3491966871976853,1.3473757738147463,1.3524158120155334,FROZEN_MA20,7387.288706139413,9966.90544969617,13.451612868643338,9.96690544969617,2.0,1.7678626825469335,28.66269454701977,1.3524158120155334,1.349374582820929,1.3403238356113434,0.00121394225529262,EXIT,2026-07-19T10:11:40.040311+00:00,2026-07-16T16:00:00+00:00,SL,1.3471062986599833,-15.442303636008802,9.951463146060162,19.918368595756334,2.0,-35.360672231765136,-2.6287310359780993,9931.544777464405,2.0,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784278800000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-17T09:00:00+00:00,1784278800000,1.3444632511138916,1.342994396822793,1.346892112493515,FROZEN_MA20,7386.996088763372,9931.544777464405,10.850420903308311,9.931544777464405,2.0,1.6535754392675261,28.721687773989288,1.346892112493515,1.3445925265217633,1.341287779211998,0.0009792361940656389,ENTRY,2026-07-19T10:11:40.040311+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-GBPUSD-1784278800000,MR_DEEP_VALUE_V1,Mean Reversion,GBPUSD,GBPUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-17T09:00:00+00:00,1784278800000,1.3444632511138916,1.342994396822793,1.346892112493515,FROZEN_MA20,7386.996088763372,9931.544777464405,10.850420903308311,9.931544777464405,2.0,1.6535754392675261,28.721687773989288,1.346892112493515,1.3445925265217633,1.341287779211998,0.0009792361940656389,EXIT,2026-07-19T10:11:40.040311+00:00,2026-07-17T10:00:00+00:00,SL,1.3427257979434286,-12.834559774619942,9.918710217689787,19.85025499515419,2.0,-32.684814769774135,-3.0123084681266588,9898.85996269463,1.0,
SLAB-MR_DEEP_VALUE_V1-AUDUSD-1784250000000,MR_DEEP_VALUE_V1,Mean Reversion,AUDUSD,AUDUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-17T01:00:00+00:00,1784250000000,0.6985612221837043,0.6974690586038997,0.7000427216291427,FROZEN_MA20,14315.137574828406,10000.0,15.63447189911954,10.0,2.0,1.35648127517995,27.945190463140577,0.7000427216291427,0.6990230483674061,0.6957562986016274,0.0007281090532030378,ENTRY,2026-07-19T10:11:40.040311+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-AUDUSD-1784250000000,MR_DEEP_VALUE_V1,Mean Reversion,AUDUSD,AUDUSD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-17T01:00:00+00:00,1784250000000,0.6985612221837043,0.6974690586038997,0.7000427216291427,FROZEN_MA20,14315.137574828406,10000.0,15.63447189911954,10.0,2.0,1.35648127517995,27.945190463140577,0.7000427216291427,0.6990230483674061,0.6957562986016274,0.0007281090532030378,EXIT,2026-07-19T10:11:40.040311+00:00,2026-07-17T09:00:00+00:00,SL,0.697329564792179,-17.631345004739096,9.982368654995263,19.982368654995263,2.0,-37.61371365973436,-2.4058192628721016,9962.386286340266,8.0,
SLAB-MR_DEEP_VALUE_V1-BTC-1784462400000,MR_DEEP_VALUE_V1,Mean Reversion,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-19T12:00:00+00:00,1784462400000,64369.081242,64135.141242000005,64622.07050000001,FROZEN_MA20,0.15535408937101822,10000.0,36.343535667455235,10.0,2.0,1.0814279644353855,24.52625271515194,64622.07050000001,64365.22455921284,63925.157199999994,155.95999999999862,ENTRY,2026-07-19T12:28:54.593056+00:00,,,,,,,,,,,,
SLAB-MR_DEEP_VALUE_V1-BTC-1784462400000,MR_DEEP_VALUE_V1,Mean Reversion,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-19T12:00:00+00:00,1784462400000,64369.081242,64135.141242000005,64622.07050000001,FROZEN_MA20,0.15535408937101822,10000.0,36.343535667455235,10.0,2.0,1.0814279644353855,24.52625271515194,64622.07050000001,64365.22455921284,63925.157199999994,155.95999999999862,EXIT,2026-07-19T23:11:13.385241+00:00,2026-07-19T23:00:00+00:00,TARGET,64609.14608590001,37.295055214081216,10.03729505521408,20.03729505521408,2.0,17.257760158867136,0.4748508872878058,10017.257760158867,11.0,
SLAB-MR_DEEP_VALUE_V1-DXY-1784725200000,MR_DEEP_VALUE_V1,Mean Reversion,DXY,DX-Y.NYB,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-22T13:00:00+00:00,1784725200000,101.10221713256836,101.00600256565639,101.1507999420166,FROZEN_MA20,98.90979924691158,10000.0,9.51656349789128,10.0,2.0,0.5049423492463435,29.787026816440488,101.1507999420166,101.09031281298631,100.89788990020752,0.06414304460797991,ENTRY,2026-07-22T15:10:47.196087+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-USDCAD-1784732400000,MR_DEEP_VALUE_V1,Mean Reversion,USDCAD,CAD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-22T15:00:00+00:00,1784732400000,1.4084516188144685,1.4068016515527453,1.409806501865387,FROZEN_MA20,7099.995389559258,10000.0,11.714759951158243,10.0,2.0,0.821157535879511,29.926689725684696,1.409806501865387,1.4082351241688777,1.4077780985832213,0.001099978174482073,ENTRY,2026-07-22T15:10:47.196087+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-DXY-1784725200000,MR_DEEP_VALUE_V1,Mean Reversion,DXY,DX-Y.NYB,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-22T13:00:00+00:00,1784725200000,101.10221713256836,101.00600256565639,101.1507999420166,FROZEN_MA20,98.90979924691158,10000.0,9.51656349789128,10.0,2.0,0.5049423492463435,29.787026816440488,101.1507999420166,101.09031281298631,100.89788990020752,0.06414304460797991,EXIT,2026-07-22T16:44:14.253718+00:00,2026-07-22T16:00:00+00:00,TARGET,101.1305697820282,2.8043548661915834,10.002804354866193,20.002804354866193,2.0,-17.19844948867461,-1.8072121824738008,9982.801550511325,3.0,LONG
SLAB-MR_DEEP_VALUE_V1-DXY-1784779200000,MR_DEEP_VALUE_V1,Mean Reversion,DXY,DX-Y.NYB,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T04:00:00+00:00,1784779200000,100.98919557037354,100.90594552459717,101.11655082702637,FROZEN_MA20,98.8501937670638,9982.801550511325,8.229283156110828,9.982801550511326,2.0,1.5297920315256697,27.74906059854655,101.11655082702637,101.03663213911534,100.91432998657227,0.055500030517578125,ENTRY,2026-07-23T04:31:49.474985+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-USDCAD-1784732400000,MR_DEEP_VALUE_V1,Mean Reversion,USDCAD,CAD=X,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-22T15:00:00+00:00,1784732400000,1.4084516188144685,1.4068016515527453,1.409806501865387,FROZEN_MA20,7099.995389559258,10000.0,11.714759951158243,10.0,2.0,0.821157535879511,29.926689725684696,1.409806501865387,1.4082351241688777,1.4077780985832213,0.001099978174482073,EXIT,2026-07-23T04:31:49.474985+00:00,2026-07-23T02:00:00+00:00,SL,1.4065202912224348,-13.712416999167335,9.986287583000832,19.98628758300083,2.0,-33.69870458216816,-2.8766022285276414,9966.301295417832,11.0,LONG
SLAB-MR_DEEP_VALUE_V1-PAXG-1784793600000,MR_DEEP_VALUE_V1,Mean Reversion,PAXG,PAXGUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T08:00:00+00:00,1784793600000,4087.637364,4068.0398640000003,4121.335499999999,FROZEN_MA20,2.4464009669914546,10000.0,47.94334295061468,10.0,2.0,1.7195119785686601,29.67000876082956,4121.335499999999,4090.008974195197,4032.10575,13.065000000000055,ENTRY,2026-07-23T09:35:58.298691+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-GOLD_FUT-1784793600000,MR_DEEP_VALUE_V1,Mean Reversion,GOLD_FUT,GC=F,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T08:00:00+00:00,1784793600000,4096.8192,4070.665696582031,4132.494946289063,FROZEN_MA20,2.4409180663867227,10000.0,63.83855899222682,10.0,2.0,1.3640905280992592,24.233159946100244,4132.494946289063,4097.356670002119,4052.6514990234373,17.4356689453125,ENTRY,2026-07-23T09:35:58.298691+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-DXY-1784779200000,MR_DEEP_VALUE_V1,Mean Reversion,DXY,DX-Y.NYB,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-23T04:00:00+00:00,1784779200000,100.98919557037354,100.90594552459717,101.11655082702637,FROZEN_MA20,98.8501937670638,9982.801550511325,8.229283156110828,9.982801550511326,2.0,1.5297920315256697,27.74906059854655,101.11655082702637,101.03663213911534,100.91432998657227,0.055500030517578125,EXIT,2026-07-23T09:35:58.298691+00:00,2026-07-23T08:00:00+00:00,TARGET,101.09632751686097,10.590013668924954,9.99339156418025,19.976193114691576,2.0,-9.386179445766622,-1.140582875532326,9973.41537106556,4.0,LONG
SLAB-MR_DEEP_VALUE_V1-BTC-1784808000000,MR_DEEP_VALUE_V1,Mean Reversion,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T12:00:00+00:00,1784808000000,65136.044603999995,64714.983889714276,65747.96100000001,FROZEN_MA20,0.15378977678272637,10017.257760158867,64.75483326197603,10.017257760158868,2.0,1.4532735428382602,28.015212951726895,65747.96100000001,65272.19558562332,64835.90125,280.7071428571445,ENTRY,2026-07-23T13:05:25.132141+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-XRP-1784808000000,MR_DEEP_VALUE_V1,Mean Reversion,XRP,XRPUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T12:00:00+00:00,1784808000000,1.12162428,1.1130207085714285,1.1366599999999998,FROZEN_MA20,8915.641519457835,10000.0,76.70635864419312,10.0,2.0,1.747613781652097,23.036649214659917,1.1366599999999998,1.1261697378488327,1.1099424999999998,0.0057357142857143205,ENTRY,2026-07-23T13:05:25.132141+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-PAXG-1784793600000,MR_DEEP_VALUE_V1,Mean Reversion,PAXG,PAXGUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-23T08:00:00+00:00,1784793600000,4087.637364,4068.0398640000003,4121.335499999999,FROZEN_MA20,2.4464009669914546,10000.0,47.94334295061468,10.0,2.0,1.7195119785686601,29.67000876082956,4121.335499999999,4090.008974195197,4032.10575,13.065000000000055,EXIT,2026-07-23T13:05:25.132141+00:00,2026-07-23T12:00:00+00:00,SL,4067.2262560272,-49.933754282024864,9.950066245717974,19.950066245717974,2.0,-69.88382052774284,-1.4576334528805917,9930.116179472257,4.0,LONG
SLAB-MR_DEEP_VALUE_V1-PAXG-1784808000000,MR_DEEP_VALUE_V1,Mean Reversion,PAXG,PAXGUSDT,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T12:00:00+00:00,1784808000000,4056.171072,4036.1932148571427,4107.796,FROZEN_MA20,2.4481502390321905,9930.116179472257,48.908795739637235,9.930116179472257,2.0,2.5841073760234337,27.229261295720946,4107.796,4067.535555193778,4033.0788999999995,13.318571428571497,ENTRY,2026-07-23T13:05:25.132141+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-GOLD_FUT-1784793600000,MR_DEEP_VALUE_V1,Mean Reversion,GOLD_FUT,GC=F,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,CLOSED,2026-07-23T08:00:00+00:00,1784793600000,4096.8192,4070.665696582031,4132.494946289063,FROZEN_MA20,2.4409180663867227,10000.0,63.83855899222682,10.0,2.0,1.3640905280992592,24.233159946100244,4132.494946289063,4097.356670002119,4052.6514990234373,17.4356689453125,EXIT,2026-07-23T13:05:25.132141+00:00,2026-07-23T12:00:00+00:00,SL,4069.851563442715,-65.825791280428,9.934174208719574,19.934174208719575,2.0,-85.75996548914759,-1.3433881786020574,9914.240034510853,4.0,LONG
SLAB-MR_DEEP_VALUE_V1-GOLD_FUT-1784808000000,MR_DEEP_VALUE_V1,Mean Reversion,GOLD_FUT,GC=F,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T12:00:00+00:00,1784808000000,4067.1133088378906,4043.349044049944,4120.024951171875,FROZEN_MA20,2.4376601490219314,9914.240034510853,57.92920124438245,9.914240034510852,2.0,2.226521325449187,24.475384191847297,4120.024951171875,4075.891957251023,4052.1294970703125,15.842843191964286,ENTRY,2026-07-23T13:05:25.132141+00:00,,,,,,,,,,,,LONG
SLAB-MR_DEEP_VALUE_V1-SILVER_FUT-1784808000000,MR_DEEP_VALUE_V1,Mean Reversion,SILVER_FUT,SI=F,strategy-lab-v1.0.0:MR_DEEP_VALUE_V1,OPEN,2026-07-23T12:00:00+00:00,1784808000000,58.19163630523681,57.52038514447893,59.690249824523924,FROZEN_MA20,148.97553381821186,8669.130082327893,100.0,8.669130082327893,2.0,2.232567490229866,26.415040018425742,59.690249824523924,58.543988466720954,58.114155006408694,0.44750077383858816,ENTRY,2026-07-23T13:05:25.132141+00:00,,,,,,,,,,,,LONG
