timestamp,asset,code,message
2026-07-19T10:11:40.040311+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T10:11:40.040311+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T10:11:40.040311+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T11:29:25.862118+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T11:29:25.862118+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T12:28:54.593056+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T12:28:54.593056+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T12:28:54.593056+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T14:03:00.488269+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T14:03:00.488269+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T14:03:00.488269+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T15:07:19.173085+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T15:07:19.173085+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T15:07:19.173085+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T16:08:02.507928+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T16:08:02.507928+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T16:08:02.507928+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T17:13:09.394101+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T17:13:09.394101+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T17:13:09.394101+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T18:09:11.999343+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T18:09:11.999343+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T18:09:11.999343+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T19:29:57.947012+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T19:29:57.947012+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T19:29:57.947012+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T20:25:01.244839+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T20:25:01.244839+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T20:25:01.244839+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-19T21:14:20.693242+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-19T21:14:20.693242+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-19T21:14:20.693242+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
